pkey,K_tfh_blz,n_tfh_blz,K_blz_tfh,n_blz_tfh,K_blz_tfr,n_blz_tfr,K_tfr_tfh,dummy1,dummy2,dummy3,dummy4,dummy5
11072021_AAJCX,0.0527644,1.85501,1.20546,0.362344,8.24037,0.600312,0.259763,0.510048,0.79965,0.475854,0.137248,0.150821
11072021_AAJDN,0.0557766,2.8667,1.40663,1.25315,7.03927,2.07368,0.307133,0.298693,0.200808,0.456888,0.0529872,0.0906679
11072021_AAJDY,0.122931,1.0809,1.47873,0.729978,8.14621,0.881437,0.432054,0.32466,0.334577,0.305852,0.632271,0.813283
11072021_AAJDZ,0.0731621,1.55422,1.27577,0.295634,7.86476,1.48425,0.285474,0.849018,0.106797,0.405876,0.591154,0.553833
11072021_AAJEA,0.10885,0.823359,1.06407,2.20016,7.21699,0.535823,0.359176,0.125599,0.948105,0.565198,0.143624,0.412486
11072021_AAJEC,0.13932,2.45096,1.18985,0.550306,5.0195,2.88651,0.472472,0.578465,0.423832,0.796199,0.945105,0.0136026
11072021_AAJEF,0.0871005,0.527846,1.09991,1.02467,8.04711,0.657621,0.468331,0.793185,0.0857289,0.270286,0.0992902,0.466717
11072021_AAJEH,0.0948826,2.11411,1.45113,0.617766,6.4957,0.714245,0.393548,0.719567,0.698784,0.608611,0.611131,0.80788
11072021_AAJEK,0.117586,3.33651,1.02148,0.266573,9.35112,0.357098,0.206277,0.958906,0.770335,0.218645,0.979807,0.2515
11072021_AAJEP,0.05995,1.13721,1.0934,3.4234,5.46342,3.42549,0.378364,0.914325,0.640538,0.0518184,0.338265,0.528916
11072021_AAJER,0.0919806,0.436088,1.21515,0.241781,7.00737,0.948062,0.489903,0.367679,0.241417,0.336434,0.51438,0.927807
11072021_AAJEW,0.0909316,2.40829,1.38672,0.871875,9.11755,0.651451,0.28888,0.0402092,0.993333,0.656256,0.385679,0.611617
11072021_AAJFA,0.0714176,1.05849,1.16047,0.467724,7.25067,4.774,0.318793,0.801781,0.779021,0.178216,0.197589,0.311933
11072021_AAJFH,0.144008,0.727344,1.10742,0.622968,8.96927,1.68592,0.377428,0.398854,0.248355,0.297947,0.296628,0.883734
11072021_AAJFK,0.0722582,0.628347,1.07246,0.713054,5.7565,2.05421,0.486277,0.551548,0.846947,0.600701,0.461919,0.987765
11072021_AAJFU,0.0630451,3.24003,1.33945,0.383316,5.25215,1.6483,0.394536,0.418572,0.343742,0.328779,0.412555,0.873227
11072021_AAJFW,0.0552633,0.347156,1.23457,3.8876,9.30661,1.42482,0.471663,0.0941793,0.941137,0.542334,0.923907,0.398928
11072021_AAJGD,0.12612,1.71907,1.32384,0.523355,8.32027,0.316899,0.34588,0.490773,0.967932,0.899061,0.731657,0.978219
11072021_AAJGE,0.0934535,0.91065,1.01601,3.9444,6.46126,4.38566,0.410171,0.519,0.117835,0.0683507,0.0346155,0.118107
11072021_AAJGL,0.116114,1.398,1.21269,4.35058,9.74251,1.50085,0.276616,0.185669,0.901667,0.440046,0.443946,0.702556
11072021_AAJGP,0.124587,2.33285,1.28716,1.06168,7.75406,4.73384,0.352631,0.538605,0.461941,0.0354569,0.166724,0.13885
11072021_AAJGR,0.130056,0.866404,1.41208,0.758775,9.93157,0.681751,0.478214,0.24147,0.908066,0.322034,0.998421,0.28675
11072021_AAJGT,0.137862,1.02857,1.01403,1.88199,5.87711,0.621082,0.402406,0.308279,0.310168,0.549016,0.478524,0.940484
11072021_AAJGU,0.080101,0.558315,1.33363,0.256893,9.05822,1.14961,0.316731,0.71712,0.650499,0.483824,0.785429,0.0803717
11072021_AAJGZ,0.115405,0.477252,1.05436,2.81807,8.26793,3.57611,0.444289,0.437321,0.974354,0.769513,0.208787,0.00339192
11072021_AAJHB,0.104474,1.91223,1.40239,0.227203,7.33933,3.29398,0.370678,0.112547,0.369124,0.101598,0.689135,0.724452
11072021_AAJHF,0.0742611,0.758221,1.31589,0.489114,6.69265,0.514944,0.469628,0.199384,0.2166,0.226488,0.31327,0.133078
11072021_AAJHG,0.1078,2.08381,1.02395,3.63947,8.54541,1.39099,0.248273,0.790844,0.869432,0.807321,0.889207,0.774442
11072021_AAJHJ,0.0875114,0.333313,1.10465,0.834314,9.82937,3.81859,0.435051,0.953131,0.0559989,0.735912,0.000436461,0.942769
11072021_AAJHW,0.119451,1.27485,1.34107,0.27203,5.9486,3.54867,0.49292,0.973582,0.399389,0.640749,0.134498,0.80052
11072021_AAJIC,0.111657,0.720393,1.24111,2.24213,9.37546,3.30933,0.415798,0.53917,0.754632,0.480295,0.654151,0.458086
11072021_AAJIE,0.135287,1.55254,1.20221,1.49717,7.10442,0.672265,0.430751,0.668337,0.465448,0.197359,0.908293,0.520887
11072021_AAJIJ,0.0858064,1.10245,1.06181,3.10006,6.71936,1.14776,0.28685,0.130337,0.225926,0.106158,0.867379,0.846247
11072021_AAJIO,0.128933,0.484896,1.16865,0.494893,7.74272,1.28589,0.499083,0.515259,0.0305879,0.946479,0.851237,0.592395
11072021_AAJIP,0.0796606,0.697279,1.09073,0.374694,8.74676,0.920136,0.333316,0.0378094,0.285725,0.858997,0.935116,0.790474
11072021_AAJIQ,0.139865,1.84683,1.25692,1.2276,6.81596,1.66218,0.423715,0.94073,0.62801,0.174575,0.363077,0.179883
11072021_AAJIR,0.0726303,2.89641,1.21788,3.30789,9.0363,3.48578,0.23584,0.740675,0.840126,0.502016,0.227861,0.627925
11072021_AAJIU,0.132641,2.23895,1.43466,0.294085,8.24692,1.17768,0.403305,0.398403,0.53507,0.248552,0.774289,0.70683
11072021_AAJJS,0.0507615,1.04928,1.46404,0.23633,9.17926,1.59472,0.238234,0.236976,0.137081,0.851276,0.0207598,0.970023
11072021_AAJJZ,0.127951,0.685514,1.26807,0.258944,7.1481,4.1287,0.446794,0.593517,0.859107,0.719551,0.485023,0.334806
11072021_AAJKF,0.14202,1.3415,1.18081,2.62634,8.69971,2.5783,0.372603,0.893724,0.488276,0.40149,0.973426,0.922334
11072021_AAJKN,0.113378,1.21933,1.10811,1.14014,6.94012,0.370479,0.348318,0.52209,0.833178,0.60502,0.945626,0.683703
11072021_AAJKO,0.0561953,0.638867,1.30205,0.346907,7.50931,3.34622,0.40825,0.487698,0.236986,0.428547,0.255949,0.294305
11072021_AAJKQ,0.0782696,1.40945,1.26242,0.519312,5.22972,0.662788,0.44079,0.366315,0.541553,0.147579,0.0564955,0.731603
11072021_AAJKW,0.0891643,0.796765,1.16319,1.28004,9.28379,0.710983,0.36484,0.183555,0.178511,0.981373,0.544654,0.0112562
11072021_AAJLC,0.095323,1.12673,1.19213,0.94745,6.1821,1.34032,0.414994,0.0236417,0.364287,0.234151,0.726581,0.0629651
11072021_AAJLE,0.0523534,0.440145,1.06962,1.31027,6.52306,0.236693,0.453272,0.696234,0.763532,0.377231,0.434446,0.480434
11072021_AAJLI,0.0701233,0.536116,1.24736,0.282995,8.57903,0.330932,0.43875,0.152626,0.919097,0.45123,0.960734,0.875057
11072021_AAJLJ,0.11972,0.771199,1.01276,0.68984,7.58849,2.30973,0.281222,0.677119,0.647342,0.352186,0.763608,0.74208
11072021_AAJLS,0.0836756,1.50173,1.37644,1.0716,8.62435,3.78274,0.321518,0.208092,0.898143,0.317716,0.483587,0.104271
11072021_AAJLW,0.0889525,2.75252,1.30808,0.2314,6.31509,2.62171,0.336128,0.626638,0.804009,0.258854,0.879046,0.501213
11072021_AAJME,0.129264,1.30799,1.27417,1.93122,9.58165,0.9241,0.364312,0.934595,0.36953,0.794524,0.00712633,0.845536
11072021_AAJMT,0.0770421,0.816854,1.25637,3.85141,7.74751,2.95625,0.373249,0.146362,0.0618403,0.338238,0.451401,0.213054
11072021_AAJNH,0.051063,1.67449,1.31196,1.14934,5.13834,0.753075,0.480203,0.0172255,0.726026,0.120671,0.236277,0.775749
11072021_AAJNI,0.118498,0.943844,1.0982,0.342137,9.45761,2.03424,0.237789,0.988626,0.313429,0.912903,0.562225,0.135861
11072021_AAJNL,0.0745614,2.09423,1.24166,2.10706,5.94362,1.52265,0.374702,0.373586,0.430634,0.00321427,0.531431,0.428762
11072021_AAJNN,0.0574171,0.522828,1.34064,0.694706,9.39021,1.40249,0.449338,0.174209,0.785886,0.867891,0.0510844,0.829722
11072021_AAJNS,0.104146,4.04496,1.18475,0.521777,9.8667,0.80273,0.20994,0.253061,0.0349265,0.228156,0.14172,0.667085
11072021_AAJNT,0.0833954,1.15526,1.34877,0.208099,7.09948,0.320989,0.396917,0.052855,0.4967,0.587351,0.261234,0.142417
11072021_AAJNV,0.0974158,0.973602,1.20166,3.15631,8.67013,0.292431,0.474043,0.495061,0.844575,0.283693,0.781132,0.616678
11072021_AAJOB,0.0612607,1.28406,1.42451,0.479547,8.54059,3.34175,0.281812,0.425466,0.838185,0.415866,0.288188,0.403997
11072021_AAJOE,0.111395,1.99365,1.31534,0.42759,7.6367,0.391495,0.43806,0.901102,0.595254,0.265093,0.497312,0.228868
11072021_AAJOF,0.0760972,2.82191,1.15125,0.849441,5.40385,0.978857,0.325787,0.671416,0.936365,0.937161,0.101202,0.703681
11072021_AAJON,0.06614,3.48085,1.2585,2.5814,6.55297,4.67248,0.301127,0.975667,0.994818,0.47424,0.824277,0.990514
11072021_AAJOQ,0.0847194,1.75926,1.21396,0.665987,7.71306,0.485921,0.356626,0.100088,0.637164,0.859929,0.902841,0.90002
11072021_AAJOS,0.0667497,0.281451,1.08681,1.86093,9.91377,3.20793,0.475324,0.678442,0.238923,0.52843,0.195655,0.548897
11072021_AAJOU,0.0527306,3.96519,1.48758,0.75021,5.84005,3.6576,0.400542,0.869476,0.602474,0.35052,0.715064,0.207756
11072021_AAJPE,0.062261,0.777495,1.22157,0.444494,5.02576,4.62864,0.492282,0.220707,0.0823554,0.57945,0.65947,0.0878065
11072021_AAJPF,0.13406,0.592457,1.19256,0.201954,9.62526,3.74846,0.380797,0.826801,0.94654,0.257193,0.583932,0.0335701
11072021_AAJPT,0.106524,1.24277,1.24693,0.676476,7.01975,0.592072,0.470164,0.948092,0.266975,0.0376882,0.853745,0.970791
11072021_AAJPY,0.0504032,0.553087,1.10853,4.1469,8.49637,0.542446,0.298004,0.31256,0.477946,0.878002,0.864886,0.716817
11072021_AAJPZ,0.100378,0.880279,1.15574,1.11962,7.51429,1.6078,0.459376,0.852634,0.205741,0.786858,0.921391,0.915926
11072021_AAJQN,0.1058,1.70281,1.11045,1.79361,9.16468,3.37919,0.28936,0.602379,0.168333,0.489129,0.684405,0.349592
11072021_AAJQO,0.0637626,0.925049,1.29189,0.244042,6.05627,0.374418,0.35398,0.387878,0.761596,0.540531,0.111882,0.738988
11072021_AAJQS,0.0988888,0.40789,1.00264,0.4114,7.96866,1.229,0.403778,0.641622,0.983658,0.0624979,0.298991,0.43125
11072021_AAJQW,0.0783782,0.49761,1.18038,2.01518,7.13339,1.94862,0.423207,0.193104,0.827853,0.11301,0.837156,0.955451
11072021_AAJRB,0.0985144,2.0017,1.14805,1.04346,7.49861,2.54885,0.283481,0.581783,0.9534,0.0888136,0.00243896,0.195435
11072021_AAJRJ,0.0592481,1.08529,1.25566,0.420217,5.71806,0.538183,0.343123,0.776536,0.894711,0.50077,0.790836,0.483181
11072021_AAJRK,0.122778,0.583118,1.092,1.39863,8.90474,1.48963,0.412136,0.248863,0.0504729,0.466397,0.476153,0.624534
11072021_AAJRP,0.0733166,0.819347,1.17035,3.48553,9.77209,0.872849,0.270245,0.710704,0.258211,0.370346,0.310246,0.758213
11072021_AAJRR,0.0867204,1.46011,1.45543,0.971018,9.90195,1.94549,0.378091,0.654902,0.299794,0.484756,0.755169,0.221328
11072021_AAJRX,0.0945762,0.746492,1.11912,1.61068,5.82868,1.2149,0.450964,0.830506,0.920633,0.636298,0.266765,0.503952
11072021_AAJSF,0.059967,0.612776,1.48013,0.289913,7.21221,0.231609,0.475633,0.526256,0.979361,0.204749,0.557147,0.784015
11072021_AAJSJ,0.0647886,0.515028,1.03485,0.355815,6.3677,2.34139,0.370189,0.865036,0.177087,0.165475,0.229834,0.390153
11072021_AAJSS,0.138927,1.67597,1.22852,0.385142,9.96149,1.32603,0.31603,0.461575,0.83466,0.295001,0.264352,0.804804
11072021_AAJSV,0.0563867,0.42483,1.15008,1.5571,8.68674,3.64019,0.353085,0.282671,0.0211587,0.223839,0.625291,0.97313
11072021_AAJSZ,0.0530893,0.686354,1.35001,2.84312,8.80996,2.15809,0.277336,0.930589,0.585827,0.253785,0.980881,0.411348
11072021_AAJTA,0.116423,1.86428,1.06015,0.846236,5.62976,0.779083,0.367405,0.0909029,0.484754,0.717524,0.283362,0.551249
11072021_AAJTU,0.0936623,1.73301,1.41055,0.24916,5.86252,0.298449,0.425409,0.90803,0.278922,0.157576,0.815996,0.320038
11072021_AAJTW,0.0657294,0.784319,1.40392,0.831596,8.27272,1.50619,0.420994,0.7868,0.943106,0.375556,0.621441,0.632626
11072021_AAJTZ,0.135832,4.8967,1.48262,3.62831,9.47921,2.73918,0.309232,0.965323,0.131493,0.0739173,0.486957,0.589528
11072021_AAJUI,0.0749838,0.391096,1.09605,0.203733,9.22388,4.72493,0.349759,0.433803,0.382767,0.0998692,0.766093,0.19389
11072021_AAJUL,0.115461,1.32067,1.37856,0.357695,8.7824,0.241886,0.391549,0.013151,0.625521,0.991567,0.926921,0.308784
11072021_AAJUP,0.147474,3.00436,1.16792,0.272852,6.88009,1.79791,0.366342,0.76696,0.597729,0.469859,0.739812,0.610417
11072021_AAJUS,0.0650075,1.90216,1.36328,0.603789,9.72781,3.58341,0.253322,0.535523,0.932922,0.830023,0.858457,0.0740849
11072021_AAJUT,0.127271,2.38996,1.34761,0.33444,6.69982,0.727043,0.490613,0.623486,0.308199,0.400366,0.0354473,0.215094
11072021_AAJVA,0.0766352,3.36328,1.3942,0.553807,6.96771,1.16625,0.341841,0.0853438,0.00036262,0.31185,0.248451,0.417651
11072021_AAJVB,0.118089,4.35262,1.23597,1.23138,5.23755,3.44873,0.437746,0.803596,0.374998,0.941168,0.765511,0.494726
11072021_AAJVE,0.0944059,1.23291,1.29069,3.33949,8.09534,1.6814,0.324887,0.503769,0.156874,0.362374,0.645981,0.937823
11072021_AAJVF,0.143875,1.96213,1.46284,1.61292,8.39384,0.469113,0.467658,0.041791,0.401752,0.458736,0.57749,0.679419
11072021_AAJVW,0.0998089,0.541104,1.44511,4.6033,8.98402,3.90074,0.494757,0.752025,0.217109,0.908638,0.881018,0.261991
11072021_AAJWA,0.0842371,0.519889,1.43665,0.233332,9.79656,3.25437,0.344881,0.498474,0.10374,0.624105,0.864191,0.00982051
11072021_AAJWD,0.114201,3.06243,1.44977,1.41143,8.58035,1.76995,0.380484,0.257459,0.790166,0.925983,0.244204,0.209398
11072021_AAJWF,0.133732,0.805171,1.32762,0.877744,8.87066,0.400747,0.487499,0.960355,0.330069,0.712621,0.920697,0.372937
11072021_AAJWH,0.106971,1.69195,1.36578,0.262272,6.51523,1.10586,0.361246,0.831158,0.884635,0.992627,0.641622,0.685136
11072021_AAJWI,0.0735277,0.930711,1.04437,1.92706,8.41278,0.612664,0.282895,0.1786,0.0452797,0.0363066,0.0930205,0.293787
11072021_AAJWN,0.124128,0.66428,1.21598,2.66009,8.06664,1.91293,0.434706,0.656211,0.271098,0.128423,0.130269,0.089095
11072021_AAJWQ,0.0959333,0.692883,1.24502,4.22135,7.19747,1.55994,0.400857,0.300112,0.633362,0.958525,0.113141,0.0319309
11072021_AAJWX,0.120282,1.01231,1.05008,3.8529,8.91628,4.43802,0.30472,0.904523,0.354892,0.580938,0.396671,0.647615
11072021_AAJXK,0.063404,0.45483,1.15693,0.935429,5.56473,4.06617,0.47711,0.270432,0.393935,0.491593,0.384431,0.917214
11072021_AAJXS,0.0788315,0.826978,1.29969,2.31823,6.40194,0.771512,0.44541,0.090327,0.459979,0.919296,0.658226,0.63856
11072021_AAJXU,0.0733617,2.44599,1.42293,0.348182,6.06892,4.16352,0.422934,0.637431,0.921724,0.6883,0.49108,0.787528
11072021_AAJYF,0.14141,0.962324,1.13231,0.48204,9.715,4.95407,0.367992,0.679968,0.514125,0.657604,0.374108,0.953812
11072021_AAJYL,0.0907428,1.5303,1.28854,0.482907,7.3198,0.384324,0.421579,0.438427,0.0582594,0.49932,0.532613,0.846704
11072021_AAJYM,0.127219,0.841835,1.12162,3.6848,7.92797,3.47128,0.333817,0.536175,0.902498,0.533276,0.233524,0.23659
11072021_AAJYO,0.12175,2.39716,1.2495,0.225206,9.46446,0.913781,0.234455,0.240048,0.473589,0.827753,0.933576,0.337691
11072021_AAJYT,0.0514948,1.22897,1.1769,4.90399,5.89664,2.00018,0.350044,0.133179,0.124814,0.911582,0.260541,0.568232
11072021_AAJZJ,0.0632338,2.05558,1.48524,0.201876,8.30073,2.52454,0.294691,0.0676285,0.653787,0.515533,0.513666,0.608775
11072021_AAJZQ,0.112548,1.43011,1.25071,0.91995,8.0328,0.311433,0.460419,0.605801,0.912831,0.665326,0.710797,0.773986
11072021_AAJZW,0.118889,0.914333,1.34678,1.24289,7.43331,2.75758,0.469415,0.702726,0.599064,0.416392,0.517967,0.831485
11072021_AAKAC,0.146816,2.23501,1.33879,4.16111,9.82765,0.816904,0.379494,0.574139,0.18488,0.136385,0.794588,0.143585
11072021_AAKAL,0.0748222,1.02969,1.3722,2.67103,5.52104,0.989073,0.493,0.475887,0.78151,0.966486,0.963951,0.227105
11072021_AAKAM,0.10719,0.559349,1.03796,0.812649,9.87327,1.78671,0.262268,0.502652,0.132584,0.000918079,0.270827,0.868946
11072021_AAKAO,0.137659,3.60815,1.16129,1.0163,7.67578,0.384702,0.306003,0.205517,0.749118,0.356923,0.563996,0.705337
11072021_AAKAS,0.133561,1.3331,1.03044,0.243609,7.23113,0.249015,0.286642,0.631635,0.593645,0.282451,0.0416174,0.181381
11072021_AAKAX,0.138082,0.754258,1.04689,0.422439,6.89307,0.797844,0.407037,0.0163902,0.687579,0.258254,0.861198,0.909934
11072021_AAKAY,0.0799298,2.0747,1.35545,1.4013,7.5735,2.20834,0.349485,0.989446,0.351154,0.708181,0.437105,0.0493446
11072021_AAKBD,0.130226,1.48067,1.40198,3.48148,8.44693,0.586929,0.482987,0.464989,0.0901625,0.612799,0.349357,0.317788
11072021_AAKBG,0.0652348,1.15883,1.24382,0.309518,9.23684,0.424311,0.278014,0.685195,0.28511,0.13973,0.644738,0.269896
11072021_AAKBK,0.0973091,2.56308,1.45506,0.257837,7.36385,1.39387,0.326654,0.40775,0.444734,0.649822,0.957572,0.5874
11072021_AAKBO,0.0932336,1.27193,1.04516,0.704285,5.1334,2.27928,0.405425,0.804753,0.880012,0.874753,0.68035,0.0236645
11072021_AAKBU,0.0760527,0.716768,1.38047,2.13642,9.1848,4.64107,0.479617,0.739257,0.274805,0.00420103,0.168754,0.748614
11072021_AAKBV,0.115943,0.828525,1.22614,0.973007,8.72723,1.29186,0.30951,0.395973,0.100368,0.743018,0.841088,0.671514
11072021_AAKCG,0.0583852,0.482299,1.46856,0.386517,8.6359,1.99069,0.398675,0.706312,0.502483,0.537777,0.334711,0.364368
11072021_AAKCU,0.0770578,3.05912,1.02538,0.316052,6.5285,0.563761,0.225907,0.201812,0.649304,0.720403,0.25519,0.238464
11072021_AAKCV,0.110412,2.14515,1.43942,0.768528,9.29817,0.27491,0.413762,0.495705,0.820068,0.0794755,0.156061,0.702034
11072021_AAKCW,0.0715882,0.809217,1.15043,2.55737,6.23531,2.48111,0.342151,0.529678,0.218994,0.886951,0.579632,0.343387
11072021_AAKCY,0.0606818,1.37902,1.29851,0.253733,9.68079,4.29041,0.266348,0.955618,0.621554,0.242,0.0682794,0.930722
11072021_AAKDB,0.10126,0.418807,1.20344,0.434248,9.80984,0.220333,0.467344,0.597461,0.370133,0.850432,0.219465,0.566124
11072021_AAKDD,0.144228,1.17764,1.08169,2.85318,7.64149,1.45116,0.363422,0.174838,0.753757,0.511086,0.926151,0.976787
11072021_AAKDI,0.0510838,0.298983,1.03128,0.472032,8.86683,3.9463,0.325203,0.073103,0.0632452,0.93797,0.0572471,0.80112
11072021_AAKDK,0.136947,1.04816,1.16438,0.830009,9.4482,1.00172,0.338421,0.0452058,0.642114,0.63298,0.535485,0.19805
11072021_AAKDR,0.0597304,0.682228,1.09569,0.747765,6.79188,2.94796,0.354871,0.628057,0.3617,0.764943,0.939201,0.622404
11072021_AAKDX,0.0706858,1.33874,1.44761,1.84333,7.71804,4.0088,0.431992,0.827941,0.982568,0.11401,0.458855,0.152315
11072021_AAKDZ,0.0817463,0.9164,1.17815,0.357887,7.60803,0.364271,0.324213,0.756423,0.957715,0.249905,0.981591,0.860548
11072021_AAKEG,0.131535,0.637541,1.06855,0.602024,8.5595,2.38697,0.47075,0.296404,0.733841,0.0872031,0.803725,0.506707
11072021_AAKEI,0.10907,1.40683,1.12477,0.402118,6.20163,0.93277,0.382555,0.417942,0.0540329,0.367683,0.508598,0.444005
11072021_AAKET,0.0525445,0.624404,1.2307,1.62261,9.56883,0.698737,0.254989,0.782409,0.202511,0.715838,0.522786,0.244855
11072021_AAKEZ,0.0753928,1.45119,1.20878,2.42092,6.92059,3.18907,0.296245,0.911452,0.522946,0.996882,0.789655,0.80742
11072021_AAKFF,0.0979188,0.378644,1.12663,0.799862,9.00527,2.13328,0.444547,0.234517,0.696722,0.345616,0.0789622,0.903472
11072021_AAKFJ,0.0643323,0.855926,1.416,0.610168,7.12857,0.291544,0.497842,0.980528,0.544838,0.866785,0.265995,0.203153
11072021_AAKFR,0.0809301,0.459038,1.05827,3.37996,6.09054,1.37214,0.428761,0.660757,0.603078,0.294611,0.558406,0.491088
11072021_AAKGE,0.0992477,1.58298,1.49372,0.821044,7.65624,3.03657,0.471387,0.540493,0.78501,0.148624,0.279261,0.356006
11072021_AAKGJ,0.149971,1.02198,1.25955,0.225931,8.52105,0.378742,0.323494,0.000367296,0.523555,0.0611426,0.445144,0.0267408
11072021_AAKGK,0.0820535,0.561746,1.08029,1.65497,6.70721,3.50526,0.394851,0.974219,0.43713,0.972423,0.759363,0.8849
11072021_AAKHA,0.0938444,0.93951,1.27338,0.596129,9.11131,1.44488,0.338876,0.789772,0.840988,0.571597,0.014297,0.906857
11072021_AAKHF,0.130313,0.520106,1.04656,0.296952,9.18963,2.23171,0.352904,0.107912,0.30606,0.647612,0.505231,0.119273
11072021_AAKIA,0.0967905,2.42286,1.13631,2.69602,6.45499,0.390607,0.366413,0.268439,0.215508,0.168628,0.413325,0.416155
11072021_AAKIE,0.0663397,1.09215,1.40993,4.5449,9.60119,1.29431,0.388118,0.514447,0.0548933,0.682447,0.226094,0.725603
11072021_AAKIJ,0.0845282,2.4998,1.10975,0.784369,5.91791,0.332851,0.335256,0.390271,0.327091,0.046742,0.0537433,0.633618
11072021_AAKIN,0.0525278,1.13032,1.33613,0.621352,7.7946,1.12302,0.310072,0.644079,0.416425,0.556284,0.366898,0.443313
11072021_AAKIU,0.119539,3.19283,1.26798,1.76384,6.37525,0.487123,0.425599,0.732569,0.0481594,0.706337,0.943862,0.712795
11072021_AAKIX,0.0532586,0.59114,1.42805,0.959074,9.2692,2.60542,0.440203,0.892851,0.457615,0.227305,0.0985352,0.759644
11072021_AAKJD,0.0641783,1.5064,1.02926,1.59087,5.19549,4.50698,0.365425,0.592445,0.82116,0.89374,0.609887,0.483703
11072021_AAKJE,0.103772,0.849745,1.31839,0.213799,9.55427,0.325406,0.277407,0.432923,0.233759,0.0765926,0.186294,0.623097
11072021_AAKJK,0.106333,4.37993,1.08562,0.574438,8.81826,0.405852,0.219074,0.534206,0.70693,0.869003,0.189171,0.737652
11072021_AAKJL,0.081185,1.24064,1.39029,0.286235,6.5854,0.853808,0.406491,0.77171,0.762426,0.446322,0.33902,0.196866
11072021_AAKJY,0.12107,0.679171,1.13873,0.389938,9.34394,4.02274,0.265637,0.207516,0.922688,0.0534284,0.608516,0.206412
11072021_AAKJZ,0.0703364,0.47044,1.12337,0.526496,9.64479,0.210761,0.414409,0.747473,0.635812,0.140721,0.676984,0.41083
11072021_AAKKF,0.0819306,1.70071,1.25235,2.80815,9.44322,2.40846,0.23164,0.675986,0.673367,0.0266153,0.13843,0.576643
11072021_AAKKN,0.0727059,1.41366,1.14084,0.762536,8.59988,0.454127,0.246742,0.996732,0.740113,0.563938,0.912532,0.852186
11072021_AAKKP,0.0586867,0.789238,1.30818,1.87974,7.04645,0.935326,0.319762,0.547157,0.103178,0.307171,0.423885,0.38872
11072021_AAKLA,0.0635426,1.26008,1.27025,1.0908,7.38405,0.215098,0.386871,0.162392,0.240569,0.269295,0.72784,0.644969
11072021_AAKLC,0.0895167,0.585693,1.29423,3.64102,9.71994,2.0882,0.466872,0.0334104,0.545378,0.0488586,0.959475,0.332053
11072021_AAKLI,0.0785977,1.56889,1.13177,0.439027,5.64928,1.01394,0.390337,0.483249,0.174014,0.822243,0.44031,0.924477
11072021_AAKLM,0.0869213,4.6464,1.36833,0.537767,6.85404,3.13828,0.31391,0.866458,0.734838,0.67108,0.170657,0.488213
11072021_AAKLN,0.137297,3.30573,1.38422,0.400807,7.13545,0.367658,0.480961,0.342131,0.948968,0.50929,0.114156,0.128918
11072021_AAKLR,0.141787,1.8235,1.30024,2.06541,7.96033,0.260482,0.495731,0.760681,0.854746,0.568134,0.531191,0.734356
11072021_AAKLS,0.0777754,0.955422,1.1021,0.270629,7.28013,2.35271,0.260347,0.233483,0.199961,0.399025,0.204793,0.373756
11072021_AAKMA,0.0645966,0.361328,1.13364,0.294669,9.41538,1.77633,0.321834,0.652414,0.867013,0.990471,0.813307,0.155066
11072021_AAKMD,0.13384,2.17898,1.24557,1.13357,8.14123,3.22009,0.357416,0.59937,0.0515511,0.55969,0.201346,0.0651079
11072021_AAKMJ,0.106695,0.937942,1.18995,3.7842,5.84821,0.68819,0.493671,0.720449,0.73136,0.778158,0.486221,0.877795
